0.19,0.17,1
-0.94,0.3,-1
0.38,0.44,1
0.92,0.43,-1
-0.31,-0.62,-1
0.84,0.91,1
-0.44,-0.87,-1
-0.4,0.69,1
-0.16,-0.01,-1
0.36,-0.92,-1
0.11,-0.97,-1
-0.17,0.33,1
-0.97,0.64,-1
0.23,-0.42,-1
0.49,-0.78,-1
-0.6,-0.6,-1
-1,-0.37,-1
0.88,0.59,-1
0.74,-0.86,-1
-0.05,0.66,1
0.85,-0.01,-1
-0.82,-0.21,-1
0.07,-0.47,-1
0.14,0.77,1
0.96,0.48,-1
0.69,0.37,-1
0.24,0.72,1
0.31,-0.07,-1
0.59,0.77,1
-0.04,-0.77,-1
-0.7,0.4,-1
0.08,0.24,1
0.93,0.25,-1
0.87,0.75,-1
-0.54,0.95,1
0.8,-0.44,-1
-0.87,0.53,-1
0.61,0.66,1
0.23,0.42,1
0.67,0.71,1
-0.26,0.87,1
-0.2,0.53,1
-0.65,-0.23,-1
0.67,0.12,-1
-0.96,0.92,-1
-0.72,0.21,-1
-0.2,0.79,1
0.35,0.85,1
-0.35,-0.09,-1
0.85,0.76,-1
-0.56,0.75,1
-0.38,0.19,1
0.06,0.3,1
-0.17,-0.62,-1
-0.96,-0.37,-1
-0.01,-0.07,-1
0,-0.7,-1
0.37,0.91,1
-0.66,0.07,-1
0.57,0.76,1
-0.86,-0.17,-1
-0.6,0.97,1
-0.41,0.56,1
-0.37,-0.32,-1
0.54,-0.15,-1
0.04,0.44,1
-0.16,0.03,-1
0.51,0.42,1
0.04,0.67,1
0.5,0.33,1
0.87,-0.34,-1
-0.6,0.57,1
0.74,0.16,-1
0.19,0.72,1
0.8,0.36,-1
-0.44,-0.53,-1
0.6,0.93,1
0.54,-0.3,-1
0.85,-0.82,-1
-0.82,-0.93,-1
0.3,0.06,1
-0.15,-0.71,-1
0.41,0.11,-1
0.15,-0.81,-1
-0.74,-0.67,-1
-0.56,-0.78,-1
0.69,0.52,-1
0.39,0.28,1
-0.25,-0.49,-1
0.65,-0.03,-1
-0.53,0.97,1
-0.03,-0.73,-1
0.19,0.81,1
0.77,-0.17,-1
0.58,-0.25,-1
-0.12,-0.07,-1
0.91,0.16,-1
-0.87,-0.83,-1
0.47,-0.48,-1
-0.1,0.29,1
-0.07,0.55,1
0.24,0.83,1
-0.25,0.95,1
-0.34,-0.63,-1
-0.33,0.66,1
0.33,-0.28,-1
0.86,0.78,1
0.5,0.43,1
0.2,0.71,1
-0.11,0.8,1
0.44,0.86,1
0.94,-0.52,-1
0.63,0.96,1
0.86,0.91,1
-0.1,0.35,1
-0.58,-0.53,-1
-0.38,-0.6,-1
-0.67,0.37,1
-0.06,0.11,1
0.71,-0.11,-1
0.63,0.8,1
-0.31,0.93,1
-0.56,0.59,1
0.48,-0.96,-1
-0.75,-0.4,-1
-0.95,-0.76,-1
-0.64,-0.59,-1
0.16,-0.49,-1
-0.78,-1,-1
0.89,0.69,-1
0.6,-0.98,-1
-0.94,-0.55,-1
-0.27,0.91,1
0.86,0.88,1
0.11,-0.52,-1
-0.27,-0.2,-1
-0.2,-0.03,1
-0.48,0.09,-1
-0.93,0.63,-1
-0.67,0.54,1
0.5,-0.23,-1
-0.2,-0.39,-1
0.75,0.85,1
-0.1,0.99,1
-0.53,-0.86,-1
-0.23,-0.97,-1
-0.74,-0.33,-1
-0.34,-0.04,-1
0.92,0.99,1
-0.41,-0.99,-1
0.96,0.08,-1
-0.41,0,-1
0.79,0.22,-1
0.75,-0.12,-1
-0.9,0.06,-1
-0.88,0.08,-1
0.7,-0.15,-1
0.43,-0.19,-1
-0.71,0.61,1
-0.1,-0.04,-1
-0.13,-0.24,-1
-0.08,-0.05,-1
-0.43,0.22,1
0.68,0.32,-1
-0.08,0.5,1
0.86,-0.21,-1
-0.59,-0.27,-1
0.98,-0.63,-1
0.65,0.63,1
0.96,-0.98,-1
0.62,-0.55,-1
0.32,-0.57,-1
-0.25,-0.26,-1
-0.83,-0.83,-1
-0.68,-0.37,-1
0.3,-0.46,-1
0.02,0.15,1
0.97,0.12,-1
-0.07,0.38,1
-0.62,0.59,1
0.78,0.55,-1
-0.54,-0.9,-1
0.73,-0.03,-1
-0.49,-0.68,-1
-0.72,-0.87,-1
0.83,-0.65,-1
0.12,-0.52,-1
0.3,0.58,1
0.94,0.51,-1
0.77,-0.65,-1
-0.55,0.17,-1
-0.09,-0.97,-1
0.76,0.33,-1
-0.87,-0.2,-1
0.85,0.62,-1
0.33,-0.46,-1
-0.12,0.62,1
0.98,-0.74,-1
-0.28,-0.81,-1
-0.57,0.49,1
-0.65,0.32,-1
0.19,0.57,1
-0.31,-0.62,-1
0.04,0.05,1
0.9,0.97,1
-0.89,0.42,-1
-0.88,0.3,-1
-0.59,-0.99,-1
0.27,-0.37,-1
-0.9,-0.72,-1
0.23,-0.36,-1
-0.92,-0.1,-1
0.72,0.71,1
0.41,0.63,1
0.84,0.05,-1
-0.39,0.1,-1
0.32,0.31,1
-1,0.36,-1
-0.55,0.51,1
-0.71,0.04,-1
0.45,-0.08,-1
0.86,0.4,-1
0.09,-0.02,1
-0.33,0.34,1
0.75,-0.05,-1
-0.9,0.7,-1
0.12,0.84,1
-0.54,0.58,1
-0.55,-0.72,-1
0.24,0.15,-1
0.8,-0.2,-1
-0.62,-0.57,-1
-0.35,-0.43,-1
0.14,0.34,1
0.88,-0.41,-1
0.36,-0.26,-1
-0.18,0.39,1
-0.52,-0.95,-1
-0.17,0.08,-1
-0.47,0.5,1
0.64,0.85,1
0.01,0.22,1
0.23,-0.95,-1
-0.13,0.29,1
-0.4,0.14,1
0.32,-0.21,-1
-0.04,0.45,1
-0.65,0.74,1
-0.72,0.59,1
0.36,-0.25,-1
0.8,-0.61,-1
0.31,0.88,1
-0.67,-0.93,-1
-0.27,-0.21,-1
0.64,0.66,1
-0.89,0.88,1
0.31,0.93,1
-0.05,-0.98,-1
-0.09,-0.52,-1
-0.29,0.68,1
-0.18,-0.09,-1
0.94,-0.6,-1
-0.07,0.5,1
-0.94,-0.95,-1
-0.54,-0.87,-1
-0.92,0.29,-1
0.8,0.18,-1
0.63,-0.42,-1
0.66,0.11,-1
0.37,0.19,-1
0.43,0.7,1
-0.48,0.71,1
0.13,-0.84,-1
0.19,-0.78,-1
-0.02,-0.51,-1
0.21,0.56,1
0.86,0.72,-1
-0.61,0.94,1
0.51,-0.47,-1
1,-0.01,-1
0.26,0.32,1
-0.61,0.56,1
-0.86,0.36,-1
0.6,0.6,1
-0.91,0.91,1
-0.42,0.26,1
-0.68,-0.2,-1
0.88,0.67,-1
0.75,0.63,1
0.77,0.27,-1
-0.6,0.17,-1
-0.15,0.25,1
-0.13,-0.52,-1
0.56,0.25,-1
0.3,1,1
0.49,-0.51,-1
-0.48,0.21,1
0.22,0.31,1
-0.92,0.04,-1
-0.92,0.27,-1
-0.75,0.64,-1
-0.64,-0.9,-1
-0.77,0.69,1
0.23,-0.26,-1
0.87,0.07,-1
-0.94,0.19,-1
-0.65,-0.1,-1
0.44,0.3,1
0.57,0.08,-1
0.87,0.09,-1
0.64,0.13,-1
-0.68,0.2,-1
0.12,0.35,1
0.22,0.17,1
-0.4,0.2,-1
0.47,0.88,1
-0.89,-0.62,-1
-0.85,-0.65,-1
-0.82,0.66,-1
-0.53,0.81,1
-0.87,0.64,-1
-0.23,-0.93,-1
-0.53,-0.95,-1
-0.24,-0.12,-1
0.26,0.67,1
-0.54,0.49,1
-0.16,-0.57,-1
-0.78,0.85,1
-0.71,0.91,1
-0.17,-0.07,-1
0.89,-0.8,-1
0.95,-0.52,-1
-0.24,0.58,1
0.56,0.38,1
-0.88,-0.17,-1
0.34,-0.57,-1
-0.14,0.98,1
0.42,-0.98,-1
0.35,0.13,-1
-0.04,0.08,-1
0.33,-0.87,-1
-0.44,-0.74,-1
-0.25,0.16,1
-0.92,-0.21,-1
0.58,0.85,1
-0.31,-0.98,-1
-0.41,0.96,1
-0.71,-0.48,-1
0.18,0.01,1
0.92,0.73,-1
-0.73,0.5,-1
-0.18,-0.8,-1
0.55,0.3,-1
-0.08,0.53,1
0.98,0.35,-1
-0.11,0.93,1
0.03,0.86,1
0.24,-0.59,-1
-0.85,0.64,1
0.24,0.85,1
0.41,-0.09,-1
0.16,0.86,1
-0.85,0.39,-1
-0.35,-0.44,-1
-0.21,0.77,1
-0.32,0.3,1
0.89,0.46,-1
0.96,0.23,-1
-0.65,0.03,-1
1,-0.04,-1
0.29,0.3,1
0.99,0.36,-1
-0.62,-0.26,-1
0.57,-0.97,-1
0.59,-0.98,-1
-0.36,0.85,1
0.76,-0.17,-1
-0.26,0.25,1
0.37,0.8,1
-0.89,0.88,1
-0.12,-0.71,-1
-0.75,-0.68,-1
-0.2,0.45,1
-0.24,0.76,1
-0.24,0.38,1
0.14,-0.71,-1
-0.15,-0.69,-1
-0.37,-0.4,-1
-0.32,0.61,1
0.51,-0.06,-1
0.66,-0.43,-1
0.62,-0.85,-1
0.02,-0.27,-1
-0.55,-0.49,-1
0.01,0.03,1
0.7,-0.57,-1
0.45,-0.01,-1
-0.5,-0.36,-1
-0.78,0.37,-1
0.25,0.68,1
-0.96,0.39,-1
-0.32,-0.57,-1
0.89,-0.75,-1
-0.31,0.18,-1
-0.23,-0.71,-1
-0.02,0.73,1
-0.13,0.47,1
0.13,-0.17,-1
-0.43,0.49,1
0.66,0.06,-1
-0.05,0.05,1
-0.43,0.09,1
-0.58,-0.9,-1
0.5,-0.84,-1
0.88,-0.59,-1
-0.6,0.55,1
0.24,0.55,1
0.18,-0.34,-1
-0.73,0.29,-1
0.12,-0.68,-1
0.55,0.6,1
0.36,0.16,1
0.57,0.1,-1
-0.46,0.18,-1
-0.34,-0.79,-1
0.09,-0.09,1
-0.1,-0.08,-1
-0.67,0.75,1
-0.06,0.39,1
0.7,-0.76,-1
-0.03,-0.53,-1
0.3,-0.1,-1
0.24,-0.72,-1
0.4,0.75,1
0.56,0.27,1
-0.47,-0.44,-1
0.76,0.86,1
-0.09,0.71,1
-0.14,0.3,1
0.44,0.38,1
0.42,-0.47,-1
-0.63,-0.93,-1
-0.37,-0.92,-1
0.01,-0.7,-1
-0.02,0.53,1
0.45,-0.21,-1
0.42,0.57,1
0.76,-0.27,-1
-0.82,0.98,1
0.19,-0.58,-1
-0.27,-0.52,-1
0.51,-0.15,-1
-0.4,-0.31,-1
-0.79,-0.09,-1
0.87,0.13,-1
-0.85,-0.01,-1
-0.08,-0.04,-1
-0.82,-0.84,-1
0.4,0.76,1
0.93,0.55,-1
0.6,-0.22,-1
0.79,0.83,1
0.42,0.37,1
-0.16,-0.61,-1
0.22,-0.88,-1
0.6,0.13,-1
-0.26,-0.6,-1
-0.42,-0.74,-1
-0.32,0.67,1
-0.04,0.87,1
0.47,-0.68,-1
0.34,0.32,1
-0.13,0.61,1
0.58,-0.16,-1
-0.1,0.04,-1
0.9,-0.09,-1
0.94,-0.71,-1
0.93,0.71,-1
0.49,0.38,1
0.36,0.74,1
-0.29,0.78,1
0.93,0.45,-1
-0.51,0.92,1
-0.01,0.33,1
-0.42,0.68,1
-0.59,-0.31,-1
-1,-0.13,-1
-0.51,0.17,-1
-0.51,0.49,1
-0.64,0.71,1
-0.23,-0.94,-1
-0.17,0.85,1
0.76,-0.97,-1
0.57,0.92,1
-1,0.9,-1
-0.05,0.65,1
-0.23,-0.81,-1
0.77,1,1
0.64,0.34,1
0.74,-0.52,-1
0.38,0.26,1
-0.72,-0.03,-1
0.73,-0.21,-1
-0.49,-0.36,-1
0.39,0.9,1
0.51,0.45,1
0.42,0.03,-1
0.27,-0.05,-1
0.91,0.35,-1
0.51,-0.65,-1
0.07,-0.32,-1
0.51,0.48,1
0.76,-0.81,-1
-0.91,0.65,-1
-0.1,0.81,1
0.1,0.88,1
0.05,-0.37,-1
-0.67,-0.11,-1
0.2,0.69,1
-0.17,-0.11,-1
0.8,0.96,1
0.97,-0.39,-1
-0.21,-0.11,-1
-0.4,0.52,1
0.71,-0.41,-1
-0.64,-0.45,-1
-0.47,0.12,-1
-0.38,-0.64,-1
0.15,0.72,1
0.3,-0.3,-1
0.18,-0.2,-1
-0.69,0.49,1
0.26,-0.43,-1
-0.79,-0.11,-1
-0.92,0.9,-1
0.09,-0.53,-1
0.05,-0.89,-1
0.37,0.98,1
0.8,-0.65,-1
0.48,0.89,1
0.52,-0.93,-1
-0.81,-0.58,-1
-0.67,0.29,-1
-0.65,0.61,1
0.29,-0.81,-1
0.05,-0.3,-1
0.21,-0.54,-1
-0.85,0.64,-1
-0.78,-0.84,-1
-0.45,0.73,1
-0.13,0.33,1
-0.8,-0.19,-1
-0.97,0.72,-1
-0.53,-0.75,-1
0.98,-0.83,-1
0.55,-0.79,-1
-0.84,0.58,-1
-0.11,0.89,1
0.71,-0.63,-1
0.39,-0.75,-1
0.1,-0.55,-1
-0.04,-0.67,-1
0.16,0.36,1
0.88,-0.51,-1
0.87,-0.13,-1
-0.39,0.25,-1
-0.44,0.43,1
0.8,0.45,-1
-0.32,0.62,1
-0.13,-0.3,-1
0.12,0.35,1
-0.69,0.59,1
0.61,-0.54,-1
0.97,-0.65,-1
0.43,-0.21,-1
0.02,0.68,1
0.83,0.12,-1
0.64,-0.3,-1
-0.07,-0.86,-1
0.67,0.34,-1
-0.42,-0.33,-1
-0.88,0.3,-1
0.48,-0.04,-1
-0.34,-0.49,-1
0.26,-0.52,-1
0.22,-0.36,-1
-0.59,-0.43,-1
0.74,0.32,-1
-0.47,0.39,1
0.54,0.9,1
0.56,-0.77,-1
0.83,0.62,-1
-0.78,-0.5,-1
-0.18,-0.16,-1
-0.45,0.09,-1
-0.56,-0.92,-1
-0.68,-0.68,-1
-0.21,-0.79,-1
0.36,-0.01,-1
-1,-0.51,-1
0.94,-0.22,-1
-0.96,-0.25,-1
0.84,-0.65,-1
-0.05,-0.59,-1
0.39,0.35,1
-0.35,0.12,1
0.1,0.74,1
-0.56,0.84,1
0.24,0.08,1
0.24,-0.85,-1
-0.33,-0.47,-1
-0.41,0.41,1
-0.41,-0.46,-1
0.04,0.95,1
0.49,0.84,1
0.08,0.92,1
0.01,0.39,1
-0.69,0.88,1
0.35,-0.64,-1
0.99,0.42,-1
-0.51,0.84,1
0.13,-0.37,-1
0.44,-0.63,-1
-0.04,-0.94,-1
0.64,-0.56,-1
